rep_seq	S1	S2	S3
S1_CAIHDJAA_00551	96.5568	NA	NA
S1_CAIHDJAA_00552	97.0902	NA	NA
S1_CAIHDJAA_00553	103.5233	NA	NA
S1_CAIHDJAA_00554	107.5446	NA	NA
S1_CAIHDJAA_00555	124.7453	NA	NA
S1_CAIHDJAA_00556	317.2066	NA	NA
S1_CAIHDJAA_00557	101.616	NA	NA
S1_CAIHDJAA_00558	94.4032	NA	NA
S1_CAIHDJAA_00559	100.3017	NA	NA
S1_CAIHDJAA_00560	90.8859	NA	NA
S1_CAIHDJAA_00561	98.0183	NA	NA
S1_CAIHDJAA_00562	100.5563	NA	NA
S1_CAIHDJAA_00563	97.1434	NA	NA
S1_CAIHDJAA_00564	104.3666	NA	NA
S1_CAIHDJAA_00565	114.1451	NA	NA
S1_CAIHDJAA_00566	106.2605	NA	NA
S1_CAIHDJAA_00567	92.951	NA	NA
S1_CAIHDJAA_00568	100.1762	NA	NA
S1_CAIHDJAA_00569	91.9738	NA	NA
S1_CAIHDJAA_00570	98.3904	NA	NA
S1_CAIHDJAA_00571	89.1912	NA	NA
S1_CAIHDJAA_00572	106.4941	NA	NA
S1_CAIHDJAA_00573	96.6338	NA	NA
S1_CAIHDJAA_00574	98.3525	NA	NA
S1_CAIHDJAA_00575	102.0511	NA	NA
S1_CAIHDJAA_00576	101.5477	NA	NA
S1_CAIHDJAA_00577	98.1257	NA	NA
S1_CAIHDJAA_00578	186.1571	NA	NA
S1_CAIHDJAA_00579	92.0512	NA	NA
S1_CAIHDJAA_00580	93.814	NA	NA
S1_CAIHDJAA_00581	92.94	NA	NA
S1_CAIHDJAA_00582	88.477	NA	NA
S1_CAIHDJAA_00584	89.6432	NA	NA
S1_CAIHDJAA_00585	90.6918	NA	NA
S1_CAIHDJAA_00586	75.6717	NA	NA
S1_CAIHDJAA_00587	86.6561	NA	NA
S1_CAIHDJAA_00588	92.3956	NA	NA
S1_CAIHDJAA_00589	85.5634	NA	NA
S1_CAIHDJAA_00590	96.0139	NA	NA
S1_CAIHDJAA_00591	82.9265	NA	NA
S1_CAIHDJAA_00592	91.83	NA	NA
S1_CAIHDJAA_00593	89.0995	NA	NA
S1_CAIHDJAA_00594	94.9092	NA	NA
S1_CAIHDJAA_00595	85.8486	NA	NA
S1_CAIHDJAA_00596	94.088	NA	NA
S1_CAIHDJAA_00597	88.0372	NA	NA
S1_CAIHDJAA_00598	85.4489	NA	NA
S1_CAIHDJAA_00599	92.9853	NA	NA
S1_CAIHDJAA_00600	98.7491	NA	NA
S1_CAIHDJAA_00601	99.6539	NA	NA
S1_CAIHDJAA_00602	88.5556	NA	NA
S1_CAIHDJAA_00603	75.3939	NA	NA
S1_CAIHDJAA_00604	108.9643	NA	NA
S1_CAIHDJAA_00605	108.5737	NA	NA
S1_CAIHDJAA_00606	107.5154	NA	NA
S1_CAIHDJAA_00607	112.4566	NA	NA
S1_CAIHDJAA_00608	108.7134	NA	NA
S1_CAIHDJAA_00609	105.8889	NA	NA
S1_CAIHDJAA_00610	3.3896	NA	NA
S1_CAIHDJAA_00611	27.3137	NA	NA
S1_CAIHDJAA_00612	5.368	NA	NA
S1_CAIHDJAA_00615	114.0418	NA	NA
S1_CAIHDJAA_00616	109.3181	NA	NA
S1_CAIHDJAA_00617	116.0132	NA	NA
S1_CAIHDJAA_00618	103.4899	NA	NA
S1_CAIHDJAA_00619	114.129	NA	NA
S1_CAIHDJAA_00620	6.4358	NA	NA
S1_CAIHDJAA_00621	390.305	NA	NA
S1_CAIHDJAA_00622	78.7368	NA	NA
S1_CAIHDJAA_00623	88.195	NA	NA
S1_CAIHDJAA_00624	86.2738	NA	NA
S1_CAIHDJAA_00625	88.2488	NA	NA
S1_CAIHDJAA_00626	95.316	NA	NA
S1_CAIHDJAA_00627	88.3627	NA	NA
S1_CAIHDJAA_00628	91.9887	NA	NA
S1_CAIHDJAA_00629	88.8033	NA	NA
S1_CAIHDJAA_00630	87.1037	NA	NA
S1_CAIHDJAA_00631	92.4298	NA	NA
S1_CAIHDJAA_00632	82.9534	NA	NA
S1_CAIHDJAA_00633	93.4634	NA	NA
S1_CAIHDJAA_00634	74.4315	NA	NA
S1_CAIHDJAA_00635	92.6508	NA	NA
S1_CAIHDJAA_00636	95.0904	NA	NA
S1_CAIHDJAA_00637	76.5866	NA	NA
S1_CAIHDJAA_00638	85.9149	NA	NA
S1_CAIHDJAA_00639	79.0671	NA	NA
S1_CAIHDJAA_00640	94.6732	NA	NA
S1_CAIHDJAA_00641	95.9213	NA	NA
S1_CAIHDJAA_00642	81.0089	NA	NA
S1_CAIHDJAA_00643	93.1092	NA	NA
S1_CAIHDJAA_00644	92.6218	NA	NA
S1_CAIHDJAA_00646	85.9969	NA	NA
S1_CAIHDJAA_00647	85.1957	NA	NA
S1_CAIHDJAA_00648	101.19	NA	NA
S1_CAIHDJAA_00649	96.0379	NA	NA
S1_CAIHDJAA_00650	74.3729	NA	NA
S1_CAIHDJAA_00651	89.1	NA	NA
S1_CAIHDJAA_00652	95.0979	NA	NA
S1_CAIHDJAA_00653	84.369	NA	NA
S1_CAIHDJAA_00654	82.7143	NA	NA
S1_CAIHDJAA_00655	95.7669	NA	NA
S1_CAIHDJAA_00656	85.9565	NA	NA
S1_CAIHDJAA_00657	94.1978	NA	NA
S1_CAIHDJAA_00658	78.3798	NA	NA
S1_CAIHDJAA_00659	85.1915	NA	NA
S1_CAIHDJAA_00660	87.7652	NA	NA
S1_CAIHDJAA_00661	88.5863	NA	NA
S1_CAIHDJAA_00662	109.1406	NA	NA
S1_CAIHDJAA_00663	94.0073	NA	NA
S1_CAIHDJAA_00664	88.2563	NA	NA
S1_CAIHDJAA_00665	90.7278	NA	NA
S1_CAIHDJAA_00666	86.0501	NA	NA
S1_CAIHDJAA_00667	90.78	NA	NA
S1_CAIHDJAA_00668	85.1519	NA	NA
S1_CAIHDJAA_00669	80.4499	NA	NA
S1_CAIHDJAA_00670	95.3188	NA	NA
S1_CAIHDJAA_00671	84.4627	NA	NA
S1_CAIHDJAA_00672	86.9825	NA	NA
S1_CAIHDJAA_00673	88.72	NA	NA
S1_CAIHDJAA_00674	88.2153	NA	NA
S1_CAIHDJAA_00675	3.7127	NA	NA
S1_CAIHDJAA_00676	32.1042	NA	NA
S1_CAIHDJAA_00680	100.6479	NA	NA
S1_CAIHDJAA_00681	109.4775	NA	NA
S1_CAIHDJAA_00682	96.6944	NA	NA
S1_CAIHDJAA_00683	109.0818	NA	NA
S1_CAIHDJAA_00684	111.7877	NA	NA
S1_CAIHDJAA_00685	86.4365	NA	NA
S1_CAIHDJAA_00686	102.0697	NA	NA
S1_CAIHDJAA_00687	102.2727	NA	NA
S1_CAIHDJAA_00688	93.3863	NA	NA
S1_CAIHDJAA_00689	88.0203	NA	NA
S1_CAIHDJAA_00690	95.4348	NA	NA
S1_CAIHDJAA_00691	97.4144	NA	NA
S1_CAIHDJAA_00692	104.508	NA	NA
S1_CAIHDJAA_00693	106.1566	NA	NA
S1_CAIHDJAA_00694	100.2901	NA	NA
S1_CAIHDJAA_00695	97.6195	NA	NA
S1_CAIHDJAA_00696	70.3005	NA	NA
S1_CAIHDJAA_00697	106.9471	NA	NA
S1_CAIHDJAA_00698	93.3889	NA	NA
S1_CAIHDJAA_00699	95.6143	NA	NA
S1_CAIHDJAA_00700	100.5829	NA	NA
S1_CAIHDJAA_00701	106.2632	NA	NA
S1_CAIHDJAA_00702	87.8391	NA	NA
S1_CAIHDJAA_00703	87.5591	NA	NA
S1_CAIHDJAA_00704	87.6429	NA	NA
S1_CAIHDJAA_00705	90.8795	NA	NA
S1_CAIHDJAA_00706	94.5185	NA	NA
S1_CAIHDJAA_00707	98.4944	NA	NA
S1_CAIHDJAA_00708	87.5229	NA	NA
S1_CAIHDJAA_00709	95.5241	NA	NA
S1_CAIHDJAA_00710	104.8856	NA	NA
S1_CAIHDJAA_00711	94.2504	NA	NA
S1_CAIHDJAA_00712	100.0738	NA	NA
S1_CAIHDJAA_00713	103.9544	NA	NA
S1_CAIHDJAA_00714	107.9233	NA	NA
S1_CAIHDJAA_00715	93.792	NA	NA
S1_CAIHDJAA_00716	100.4812	NA	NA
S1_CAIHDJAA_00717	96.0975	NA	NA
S1_CAIHDJAA_00718	95.1746	NA	NA
S1_CAIHDJAA_00719	86.468	NA	NA
S1_CAIHDJAA_00720	100.2684	NA	NA
S1_CAIHDJAA_00721	92.2703	NA	NA
S1_CAIHDJAA_00722	97.959	NA	NA
S1_CAIHDJAA_00723	91.1822	NA	NA
S1_CAIHDJAA_00724	102.6957	NA	NA
S1_CAIHDJAA_00725	85.9199	NA	NA
S1_CAIHDJAA_00726	99.4658	NA	NA
S1_CAIHDJAA_00727	99.92	NA	NA
S1_CAIHDJAA_00728	110.1735	NA	NA
S1_CAIHDJAA_00729	110.266	NA	NA
S1_CAIHDJAA_00730	97.6227	NA	NA
S1_CAIHDJAA_00731	96.182	NA	NA
S1_CAIHDJAA_00732	189.4802	NA	NA
S1_CAIHDJAA_00733	361.6706	NA	NA
S1_CAIHDJAA_00734	186.6488	NA	NA
S1_CAIHDJAA_00735	91.123	NA	NA
S1_CAIHDJAA_00736	184.2577	NA	NA
S1_CAIHDJAA_00737	103.8681	NA	NA
S1_CAIHDJAA_00738	95.2537	NA	NA
S1_CAIHDJAA_00739	105.5008	NA	NA
S1_CAIHDJAA_00740	81.8587	NA	NA
S1_CAIHDJAA_00741	73.4141	NA	NA
S1_CAIHDJAA_00742	5.4206	NA	NA
S1_CAIHDJAA_00743	91.2982	NA	NA
S1_CAIHDJAA_00744	86.4813	NA	NA
S1_CAIHDJAA_00745	94.6986	NA	NA
S1_CAIHDJAA_00746	85.0274	NA	NA
S1_CAIHDJAA_00747	82.7618	NA	NA
S1_CAIHDJAA_00748	89.3155	NA	NA
S1_CAIHDJAA_00749	92.885	NA	NA
S1_CAIHDJAA_00750	101.4438	NA	NA
S1_CAIHDJAA_00751	90.3753	NA	NA
S1_CAIHDJAA_00752	87.8283	NA	NA
S1_CAIHDJAA_00753	97.7356	NA	NA
S1_CAIHDJAA_00754	79.518	NA	NA
S1_CAIHDJAA_00755	72.3569	NA	NA
S1_CAIHDJAA_00756	82.6494	NA	NA
S1_CAIHDJAA_00757	78.1017	NA	NA
S1_CAIHDJAA_00758	139.3233	NA	NA
S1_CAIHDJAA_00759	109.8071	NA	NA
S1_CAIHDJAA_00760	95.4294	NA	NA
S1_CAIHDJAA_00761	88.6095	NA	NA
S1_CAIHDJAA_00762	96.3066	NA	NA
S1_CAIHDJAA_00763	87.1195	NA	NA
S1_CAIHDJAA_00764	85.7275	NA	NA
S1_CAIHDJAA_00765	82.932	NA	NA
S1_CAIHDJAA_00766	90.4438	NA	NA
S1_CAIHDJAA_00767	69.2857	NA	NA
S1_CAIHDJAA_00768	75.8148	NA	NA
S1_CAIHDJAA_00769	76.3763	NA	NA
S1_CAIHDJAA_00770	96.878	NA	NA
S1_CAIHDJAA_00771	94.7064	NA	NA
S1_CAIHDJAA_00772	90.5567	NA	NA
S1_CAIHDJAA_00773	90.1759	NA	NA
S1_CAIHDJAA_00774	175.3348	NA	NA
S1_CAIHDJAA_00776	93.4651	NA	NA
S1_CAIHDJAA_00777	98.1105	NA	NA
S1_CAIHDJAA_00778	94.3038	NA	NA
S1_CAIHDJAA_00779	103.2401	NA	NA
S1_CAIHDJAA_00780	95.7259	NA	NA
S1_CAIHDJAA_00781	97.5751	NA	NA
S1_CAIHDJAA_00782	104.9184	NA	NA
S1_CAIHDJAA_00783	88.2625	NA	NA
S1_CAIHDJAA_00784	97.9813	NA	NA
S1_CAIHDJAA_00785	89.8474	NA	NA
S1_CAIHDJAA_00786	102.3888	NA	NA
S1_CAIHDJAA_00787	103.2091	NA	NA
S1_CAIHDJAA_00788	99.7609	NA	NA
S1_CAIHDJAA_00789	99.1869	NA	NA
S1_CAIHDJAA_00790	93.6861	NA	NA
S1_CAIHDJAA_00791	101.4007	NA	NA
S1_CAIHDJAA_00792	99.0814	NA	NA
S1_CAIHDJAA_00793	107.7442	NA	NA
S1_CAIHDJAA_00794	76.7825	NA	NA
S1_CAIHDJAA_00795	91.3371	NA	NA
S1_CAIHDJAA_00796	93.6613	NA	NA
S1_CAIHDJAA_00797	88.0431	NA	NA
S1_CAIHDJAA_00798	79.943	NA	NA
S1_CAIHDJAA_00799	95.8266	NA	NA
S1_CAIHDJAA_00800	86.629	NA	NA
S1_CAIHDJAA_00801	81.1561	NA	NA
S1_CAIHDJAA_00802	79.7359	NA	NA
S1_CAIHDJAA_00803	84.3453	NA	NA
S1_CAIHDJAA_00804	76.7363	NA	NA
S1_CAIHDJAA_00805	86.5191	NA	NA
S1_CAIHDJAA_00806	87.2407	NA	NA
S1_CAIHDJAA_00807	85.0531	NA	NA
S1_CAIHDJAA_00808	94.7938	NA	NA
S1_CAIHDJAA_00809	96.8574	NA	NA
S1_CAIHDJAA_00810	96.5585	NA	NA
S1_CAIHDJAA_00811	85.329	NA	NA
S1_CAIHDJAA_00812	93.1042	NA	NA
S1_CAIHDJAA_00813	78.7665	NA	NA
S1_CAIHDJAA_00814	139.59210000000002	NA	NA
S1_CAIHDJAA_00815	7.7869	NA	NA
S1_CAIHDJAA_00816	2.8556	NA	NA
S1_CAIHDJAA_00817	3.8519	NA	NA
S1_CAIHDJAA_00818	96.5949	NA	NA
S1_CAIHDJAA_00819	136.7109	NA	NA
S1_CAIHDJAA_00820	4.8988	NA	NA
S1_CAIHDJAA_00821	394.1618	NA	NA
S1_CAIHDJAA_00827	85.7744	NA	NA
S1_CAIHDJAA_00828	90.0399	NA	NA
S1_CAIHDJAA_00829	104.9281	NA	NA
S1_CAIHDJAA_00830	102.7197	NA	NA
S1_CAIHDJAA_00831	123.0435	NA	NA
S1_CAIHDJAA_00832	81.6491	NA	NA
S1_CAIHDJAA_00833	66.9825	NA	NA
S1_CAIHDJAA_00834	103.9968	NA	NA
S1_CAIHDJAA_00835	89.7524	NA	NA
S1_CAIHDJAA_00836	93.1647	NA	NA
S1_CAIHDJAA_00837	81.0639	NA	NA
S1_CAIHDJAA_00838	92.8265	NA	NA
S1_CAIHDJAA_00839	99.1684	NA	NA
S1_CAIHDJAA_00840	94.5984	NA	NA
S1_CAIHDJAA_00841	95.1197	NA	NA
S1_CAIHDJAA_00842	98.7715	NA	NA
S1_CAIHDJAA_00843	91.9563	NA	NA
S1_CAIHDJAA_00844	95.8351	NA	NA
S1_CAIHDJAA_00845	84.9774	NA	NA
S1_CAIHDJAA_00846	98.6066	NA	NA
S1_CAIHDJAA_00847	90.199700000000007	NA	NA
S1_CAIHDJAA_00848	91.9674	NA	NA
S1_CAIHDJAA_00849	88.7841	NA	NA
S1_CAIHDJAA_00850	105.8798	NA	NA
S1_CAIHDJAA_00851	92.7772	NA	NA
S1_CAIHDJAA_00852	105.8782	NA	NA
S1_CAIHDJAA_00853	100.9411	NA	NA
S1_CAIHDJAA_00854	93.6736	NA	NA
S1_CAIHDJAA_00855	102.0085	NA	NA
S1_CAIHDJAA_00856	101.2247	NA	NA
S1_CAIHDJAA_00857	92.1461	NA	NA
S1_CAIHDJAA_00858	85.9931	NA	NA
S1_CAIHDJAA_00859	93.5791	NA	NA
S1_CAIHDJAA_00860	77.3788	NA	NA
S1_CAIHDJAA_00861	89.1739	NA	NA
S1_CAIHDJAA_00862	96.6501	NA	NA
S1_CAIHDJAA_00863	87.5564	NA	NA
S1_CAIHDJAA_00864	84.6806	NA	NA
S1_CAIHDJAA_00865	97.3257	NA	NA
S1_CAIHDJAA_00866	122.2597	NA	NA
S1_CAIHDJAA_00867	98.7438	NA	NA
S1_CAIHDJAA_00868	105.257	NA	NA
S1_CAIHDJAA_00869	93.233	NA	NA
S1_CAIHDJAA_00870	94.8479	NA	NA
S1_CAIHDJAA_00871	101.5246	NA	NA
S1_CAIHDJAA_00872	103.3749	NA	NA
S1_CAIHDJAA_00873	104.2243	NA	NA
S1_CAIHDJAA_00874	102.1502	NA	NA
S1_CAIHDJAA_00875	99.5262	NA	NA
S1_CAIHDJAA_00876	84.7373	NA	NA
S1_CAIHDJAA_00877	103.4669	NA	NA
S1_CAIHDJAA_00878	77.9485	NA	NA
S1_CAIHDJAA_00879	99.245	NA	NA
S1_CAIHDJAA_00880	110.1069	NA	NA
S1_CAIHDJAA_00881	99.1438	NA	NA
S1_CAIHDJAA_00882	106.0373	NA	NA
S1_CAIHDJAA_00883	98.502	NA	NA
S1_CAIHDJAA_00884	98.4229	NA	NA
S1_CAIHDJAA_00885	109.0109	NA	NA
S1_CAIHDJAA_00886	98.3835	NA	NA
S1_CAIHDJAA_00887	101.3014	NA	NA
S1_CAIHDJAA_00888	110.2419	NA	NA
S1_CAIHDJAA_00889	113.9357	NA	NA
S1_CAIHDJAA_00890	116.3654	NA	NA
S1_CAIHDJAA_00891	104.3451	NA	NA
S1_CAIHDJAA_00892	101.2865	NA	NA
S1_CAIHDJAA_00893	103.4417	NA	NA
S1_CAIHDJAA_00894	107.6392	NA	NA
S1_CAIHDJAA_00895	104.3653	NA	NA
S1_CAIHDJAA_00896	107.321	NA	NA
S1_CAIHDJAA_00897	98.1415	NA	NA
S1_CAIHDJAA_00898	100.7603	NA	NA
S1_CAIHDJAA_00899	107.0609	NA	NA
S1_CAIHDJAA_00900	110.8907	NA	NA
S1_CAIHDJAA_00901	96.2621	NA	NA
S1_CAIHDJAA_00902	93.2717	NA	NA
S1_CAIHDJAA_00903	107.7133	NA	NA
S1_CAIHDJAA_00904	97.8683	NA	NA
S1_CAIHDJAA_00905	92.8187	NA	NA
S1_CAIHDJAA_00906	102.3513	NA	NA
S1_CAIHDJAA_00907	103.3819	NA	NA
S1_CAIHDJAA_00908	107.7028	NA	NA
S1_CAIHDJAA_00909	91.3108	NA	NA
S1_CAIHDJAA_00910	98.1761	NA	NA
S1_CAIHDJAA_00911	104.8081	NA	NA
S1_CAIHDJAA_00912	104.7361	NA	NA
S1_CAIHDJAA_00913	101.0804	NA	NA
S1_CAIHDJAA_00914	103.5708	NA	NA
S1_CAIHDJAA_00915	90.4372	NA	NA
S1_CAIHDJAA_00916	94.7687	NA	NA
S1_CAIHDJAA_00917	111.6014	NA	NA
S1_CAIHDJAA_00918	101.9456	NA	NA
S1_CAIHDJAA_00919	95.2964	NA	NA
S1_CAIHDJAA_00920	107.6889	NA	NA
S1_CAIHDJAA_00921	95.5393	NA	NA
S1_CAIHDJAA_00922	90.7039	NA	NA
S1_CAIHDJAA_00923	99.5285	NA	NA
S1_CAIHDJAA_00924	97.0806	NA	NA
S1_CAIHDJAA_00925	118.911	NA	NA
S1_CAIHDJAA_00926	102.3178	NA	NA
S1_CAIHDJAA_00927	98.3881	NA	NA
S1_CAIHDJAA_00928	102.5494	NA	NA
S1_CAIHDJAA_00929	113.7212	NA	NA
S1_CAIHDJAA_00930	99.0858	NA	NA
S1_CAIHDJAA_00931	97.62	NA	NA
S1_CAIHDJAA_00932	46.5912	NA	NA
S1_CAIHDJAA_00933	96.3131	NA	NA
S1_CAIHDJAA_00934	98.9205	NA	NA
S1_CAIHDJAA_00935	90.6959	NA	NA
S1_CAIHDJAA_00936	89.2958	NA	NA
S1_CAIHDJAA_00937	94.7169	NA	NA
S1_CAIHDJAA_00938	95.3739	NA	NA
S1_CAIHDJAA_00939	13.0421	NA	NA
S1_CAIHDJAA_00940	97.8021	NA	NA
S1_CAIHDJAA_00941	79.334	NA	NA
S1_CAIHDJAA_00942	89.9109	NA	NA
S1_CAIHDJAA_00943	91.8468	NA	NA
S1_CAIHDJAA_00944	105.2889	NA	NA
S1_CAIHDJAA_00945	88.4653	NA	NA
S1_CAIHDJAA_00946	110.7167	NA	NA
S1_CAIHDJAA_00947	98.8668	NA	NA
S1_CAIHDJAA_00948	90.4894	NA	NA
S1_CAIHDJAA_00949	98.7197	NA	NA
S1_CAIHDJAA_00950	103.2276	NA	NA
S1_CAIHDJAA_00951	95.99	NA	NA
S1_CAIHDJAA_00952	112.1429	NA	NA
S1_CAIHDJAA_00953	2.452	NA	NA
S1_CAIHDJAA_00954	89.4863	NA	NA
S1_CAIHDJAA_00955	4.2843	NA	NA
S1_CAIHDJAA_00957	83.1784	NA	NA
S1_CAIHDJAA_00958	89.6638	NA	NA
S1_CAIHDJAA_00959	84.5799	NA	NA
S1_CAIHDJAA_00960	88.3991	NA	NA
S1_CAIHDJAA_00961	93.7485	NA	NA
S1_CAIHDJAA_00962	84.1634	NA	NA
S1_CAIHDJAA_00963	83.269	NA	NA
S1_CAIHDJAA_00964	95.9312	NA	NA
S1_CAIHDJAA_00965	96.5027	NA	NA
S1_CAIHDJAA_00966	92.793	NA	NA
S1_CAIHDJAA_00967	92.6481	NA	NA
S1_CAIHDJAA_00968	83.4576	NA	NA
S1_CAIHDJAA_00969	91.1733	NA	NA
S1_CAIHDJAA_00970	89.9333	NA	NA
S1_CAIHDJAA_00971	83.1781	NA	NA
S1_CAIHDJAA_00972	67.9052	NA	NA
S1_CAIHDJAA_00973	114.7445	NA	NA
S1_CAIHDJAA_00974	95.9351	NA	NA
S1_CAIHDJAA_00975	90.9125	NA	NA
S1_CAIHDJAA_00976	84.1425	NA	NA
S1_CAIHDJAA_00977	99.4741	NA	NA
S1_CAIHDJAA_00978	74.9833	NA	NA
S1_CAIHDJAA_00979	92.519	NA	NA
S1_CAIHDJAA_00980	100.6129	NA	NA
S1_CAIHDJAA_00981	76.7123	NA	NA
S1_CAIHDJAA_00982	97.9653	NA	NA
S1_CAIHDJAA_00983	88.3726	NA	NA
S1_CAIHDJAA_00984	83.1473	NA	NA
S1_CAIHDJAA_00985	86.3099	NA	NA
S1_CAIHDJAA_00988	77.2951	NA	NA
S1_CAIHDJAA_00989	102.5	NA	NA
S1_CAIHDJAA_00990	102.1023	NA	NA
S1_CAIHDJAA_00991	81.2859	NA	NA
S1_CAIHDJAA_00992	89.5215	NA	NA
S1_CAIHDJAA_00993	89.6818	NA	NA
S1_CAIHDJAA_00994	83.0282	NA	NA
S1_CAIHDJAA_00995	84.5253	NA	NA
S1_CAIHDJAA_00996	79.4689	NA	NA
S1_CAIHDJAA_00997	87.4171	NA	NA
S1_CAIHDJAA_00998	88.4214	NA	NA
S1_CAIHDJAA_00999	93.4606	NA	NA
S1_CAIHDJAA_01000	78.9676	NA	NA
S1_CAIHDJAA_01002	75.2035	NA	NA
S1_CAIHDJAA_01003	67.3841	NA	NA
S1_CAIHDJAA_01004	80.3256	NA	NA
S1_CAIHDJAA_01005	81.8841	NA	NA
S1_CAIHDJAA_01006	78.0522	NA	NA
S1_CAIHDJAA_01007	97.5056	NA	NA
S1_CAIHDJAA_01008	91.4633	NA	NA
S1_CAIHDJAA_01009	91.4383	NA	NA
S1_CAIHDJAA_01010	94.4831	NA	NA
S1_CAIHDJAA_01011	3.8682	NA	NA
S1_CAIHDJAA_01012	4.9565	NA	NA
S1_CAIHDJAA_01013	106.1595	NA	NA
S1_CAIHDJAA_01014	105.179	NA	NA
S1_CAIHDJAA_01015	108.7705	NA	NA
S1_CAIHDJAA_01016	90.9037	NA	NA
S1_CAIHDJAA_01017	98.0235	NA	NA
S1_CAIHDJAA_01018	83.3498	NA	NA
S1_CAIHDJAA_01019	87.0682	NA	NA
S1_CAIHDJAA_01020	91.75	NA	NA
S1_CAIHDJAA_01021	97.1841	NA	NA
S1_CAIHDJAA_01022	79.4621	NA	NA
S1_CAIHDJAA_01023	96.2598	NA	NA
S1_CAIHDJAA_01024	109.2639	NA	NA
S1_CAIHDJAA_01025	90.9016	NA	NA
S1_CAIHDJAA_01026	92.6449	NA	NA
S1_CAIHDJAA_01027	106.0808	NA	NA
S1_CAIHDJAA_01028	99.4332	NA	NA
S1_CAIHDJAA_01029	94.7989	NA	NA
S1_CAIHDJAA_01030	100.2179	NA	NA
S1_CAIHDJAA_01031	103.7926	NA	NA
S1_CAIHDJAA_01032	86.8547	NA	NA
S1_CAIHDJAA_01033	91.6621	NA	NA
S1_CAIHDJAA_01034	106.6627	NA	NA
S1_CAIHDJAA_01035	86.098	NA	NA
S1_CAIHDJAA_01036	95.8456	NA	NA
S1_CAIHDJAA_01037	90.1454	NA	NA
S1_CAIHDJAA_01039	84.8168	NA	NA
S1_CAIHDJAA_01040	97.5523	NA	NA
S1_CAIHDJAA_01041	102.1162	NA	NA
S1_CAIHDJAA_01042	97.9707	NA	NA
S1_CAIHDJAA_01043	106.0636	NA	NA
S1_CAIHDJAA_01044	98.8195	NA	NA
S1_CAIHDJAA_01045	106.9407	NA	NA
S1_CAIHDJAA_01046	89.014	NA	NA
S1_CAIHDJAA_01047	98.6483	NA	NA
S1_CAIHDJAA_01048	88.2	NA	NA
S1_CAIHDJAA_01049	95.2479	NA	NA
S1_CAIHDJAA_01050	99.8464	NA	NA
S1_CAIHDJAA_01051	93.7335	NA	NA
S1_CAIHDJAA_01052	96.716	NA	NA
S1_CAIHDJAA_01053	80.8626	NA	NA
S1_CAIHDJAA_01054	85.974	NA	NA
S1_CAIHDJAA_01055	97.7029	NA	NA
S1_CAIHDJAA_01056	96.9643	NA	NA
S1_CAIHDJAA_01057	95.1921	NA	NA
S1_CAIHDJAA_01058	99.2629	NA	NA
S1_CAIHDJAA_01059	95.3152	NA	NA
S1_CAIHDJAA_01060	90.8601	NA	NA
S1_CAIHDJAA_01061	91.46	NA	NA
S1_CAIHDJAA_01062	94.5586	NA	NA
S1_CAIHDJAA_01063	90.7625	NA	NA
S1_CAIHDJAA_01064	96.5175	NA	NA
S1_CAIHDJAA_01065	91.1165	NA	NA
S1_CAIHDJAA_01066	89.5448	NA	NA
S1_CAIHDJAA_01067	108.6027	NA	NA
S1_CAIHDJAA_01068	101.5976	NA	NA
S1_CAIHDJAA_01069	100.7147	NA	NA
S1_CAIHDJAA_01070	91.8087	NA	NA
S1_CAIHDJAA_01071	93.4178	NA	NA
S1_CAIHDJAA_01072	90.9571	NA	NA
S1_CAIHDJAA_01073	97.5453	NA	NA
S1_CAIHDJAA_01074	97.4272	NA	NA
S1_CAIHDJAA_01075	92.6759	NA	NA
S1_CAIHDJAA_01076	92.6323	NA	NA
S1_CAIHDJAA_01077	98.0945	NA	NA
S1_CAIHDJAA_01078	94.199	NA	NA
S1_CAIHDJAA_01079	78.5238	NA	NA
S1_CAIHDJAA_01080	95.3136	NA	NA
S1_CAIHDJAA_01081	106.9417	NA	NA
S1_CAIHDJAA_01082	95.4588	NA	NA
S1_CAIHDJAA_01083	99.0481	NA	NA
S1_CAIHDJAA_01084	51.9249	NA	NA
S1_CAIHDJAA_01085	92.6943	NA	NA
S1_CAIHDJAA_01086	96.869	NA	NA
S1_CAIHDJAA_01087	90.577	NA	NA
S1_CAIHDJAA_01088	92.4557	NA	NA
S1_CAIHDJAA_01089	101.0296	NA	NA
S1_CAIHDJAA_01090	96.9214	NA	NA
S1_CAIHDJAA_01091	96.5112	NA	NA
S1_CAIHDJAA_01092	102.6933	NA	NA
S1_CAIHDJAA_01093	108.2051	NA	NA
S1_CAIHDJAA_01094	107.4184	NA	NA
S1_CAIHDJAA_01095	93.5762	NA	NA
S1_CAIHDJAA_01096	101.495	NA	NA
S1_CAIHDJAA_01097	97.2135	NA	NA
S1_CAIHDJAA_01098	106.3816	NA	NA
S1_CAIHDJAA_01099	104.3412	NA	NA
S1_CAIHDJAA_01100	97.6431	NA	NA
S1_CAIHDJAA_01101	105.3023	NA	NA
S1_CAIHDJAA_01102	94.8886	NA	NA
S1_CAIHDJAA_01103	90.6766	NA	NA
S1_CAIHDJAA_01104	90.0492	NA	NA
S1_CAIHDJAA_01105	97.3868	NA	NA
S1_CAIHDJAA_01106	86.4465	NA	NA
S1_CAIHDJAA_01107	83.2115	NA	NA
